Key,OrgName,Org_ID,PriorityDescription,ResultType,Target,WaitTime_90percentile,WaitTime_mean,WaitTime_percent_within_target,case_per_day,case_per_month,day,orgSort
201912,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.5,NDA,631.0559413760001,4406.0,Friday,1.0
201912,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.5,NDA,571.4630774420001,4406.0,Saturday,1.0
201912,University Health Network - Toronto General Hospital,1359.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.0,1.5,NDA,584.117964206,4406.0,Sunday,1.0
201812,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.6,2.4,NDA,977.018322235,6445.0,Monday,1.0
201812,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.6,2.4,NDA,959.774170465,6445.0,Tuesday,1.0
201812,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.6,2.4,NDA,948.54009076,6445.0,Wednesday,1.0
201812,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.6,2.4,NDA,946.2140838150001,6445.0,Thursday,1.0
201812,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.6,2.4,NDA,923.09476672,6445.0,Friday,1.0
201812,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.6,2.4,NDA,835.9236346150001,6445.0,Saturday,1.0
201812,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.6,2.4,NDA,854.434924945,6445.0,Sunday,1.0
201901,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.4,2.3,NDA,965.497237287,6369.0,Monday,1.0
201901,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.4,2.3,NDA,948.456430053,6369.0,Tuesday,1.0
201901,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.4,2.3,NDA,937.354823592,6369.0,Wednesday,1.0
201901,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.4,2.3,NDA,935.056245123,6369.0,Thursday,1.0
201901,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.4,2.3,NDA,912.209553024,6369.0,Friday,1.0
201901,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.4,2.3,NDA,826.0663504830001,6369.0,Saturday,1.0
201901,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.4,2.3,NDA,844.359354069,6369.0,Sunday,1.0
201902,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.2,2.1,NDA,894.4000157,5900.0,Monday,1.0
201902,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.2,2.1,NDA,878.6140582999999,5900.0,Tuesday,1.0
201902,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.2,2.1,NDA,868.3299512,5900.0,Wednesday,1.0
201902,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.2,2.1,NDA,866.2006353,5900.0,Thursday,1.0
201902,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.2,2.1,NDA,845.0363264,5900.0,Friday,1.0
201902,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.2,2.1,NDA,765.2365313,5900.0,Saturday,1.0
201902,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.2,2.1,NDA,782.1824759,5900.0,Sunday,1.0
201903,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.5,2.3,NDA,976.108762897,6439.0,Monday,1.0
201903,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.5,2.3,NDA,958.8806646429999,6439.0,Tuesday,1.0
201903,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.5,2.3,NDA,947.6570433520001,6439.0,Wednesday,1.0
201903,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.5,2.3,NDA,945.3332018130001,6439.0,Thursday,1.0
201903,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.5,2.3,NDA,922.2354077440001,6439.0,Friday,1.0
201903,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.5,2.3,NDA,835.1454279730001,6439.0,Saturday,1.0
201903,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.5,2.3,NDA,853.639485139,6439.0,Sunday,1.0
201904,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.7,2.5,NDA,929.114863767,6129.0,Monday,1.0
201904,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.7,2.5,NDA,912.716197173,6129.0,Tuesday,1.0
201904,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.7,2.5,NDA,902.032927272,6129.0,Wednesday,1.0
201904,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.7,2.5,NDA,899.820965043,6129.0,Thursday,1.0
201904,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.7,2.5,NDA,877.8351939840001,6129.0,Friday,1.0
201904,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.7,2.5,NDA,794.938084803,6129.0,Saturday,1.0
201904,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.7,2.5,NDA,812.541761829,6129.0,Sunday,1.0
201905,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.4,2.2,NDA,969.438661085,6395.0,Monday,1.0
201905,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.4,2.2,NDA,952.3282886149999,6395.0,Tuesday,1.0
201905,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.4,2.2,NDA,941.18136236,6395.0,Wednesday,1.0
201905,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.4,2.2,NDA,938.873400465,6395.0,Thursday,1.0
201905,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.4,2.2,NDA,915.9334419200001,6395.0,Friday,1.0
201905,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.4,2.2,NDA,829.438579265,6395.0,Saturday,1.0
201905,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.4,2.2,NDA,847.806259895,6395.0,Sunday,1.0
201906,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.2,2.1,NDA,979.898593472,6464.0,Monday,1.0
201906,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.2,2.1,NDA,962.6036055679999,6464.0,Tuesday,1.0
201906,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.2,2.1,NDA,951.3364075520001,6464.0,Wednesday,1.0
201906,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.2,2.1,NDA,949.0035434880001,6464.0,Thursday,1.0
201906,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.2,2.1,NDA,925.816070144,6464.0,Friday,1.0
201906,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.2,2.1,NDA,838.3879556480001,6464.0,Saturday,1.0
201906,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.2,2.1,NDA,856.953817664,6464.0,Sunday,1.0
201907,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.6,2.3,NDA,978.837440911,6457.0,Monday,1.0
201907,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.6,2.3,NDA,961.5611821089999,6457.0,Tuesday,1.0
201907,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.6,2.3,NDA,950.3061855760001,6457.0,Wednesday,1.0
201907,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.6,2.3,NDA,947.975847819,6457.0,Thursday,1.0
201907,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.6,2.3,NDA,924.8134846720001,6457.0,Friday,1.0
201907,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.6,2.3,NDA,837.480047899,6457.0,Saturday,1.0
201907,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.6,2.3,NDA,856.025804557,6457.0,Sunday,1.0
201908,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.4,2.2,NDA,975.047610336,6432.0,Monday,1.0
201908,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.4,2.2,NDA,957.8382411839999,6432.0,Tuesday,1.0
201908,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.4,2.2,NDA,946.6268213760001,6432.0,Wednesday,1.0
201908,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.4,2.2,NDA,944.3055061440001,6432.0,Thursday,1.0
201908,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.4,2.2,NDA,921.232822272,6432.0,Friday,1.0
201908,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.4,2.2,NDA,834.237520224,6432.0,Saturday,1.0
201908,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.4,2.2,NDA,852.7114720320001,6432.0,Sunday,1.0
201909,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.0,2.0,NDA,947.154457304,6248.0,Monday,1.0
201909,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.0,2.0,NDA,930.437395976,6248.0,Tuesday,1.0
201909,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.0,2.0,NDA,919.5467008640001,6248.0,Wednesday,1.0
201909,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.0,2.0,NDA,917.291791416,6248.0,Thursday,1.0
201909,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.0,2.0,NDA,894.879147008,6248.0,Friday,1.0
201909,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.0,2.0,NDA,810.372516536,6248.0,Saturday,1.0
201909,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,4.0,2.0,NDA,828.317984648,6248.0,Sunday,1.0
201910,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.7,1.9,NDA,981.262932479,6473.0,Monday,1.0
201910,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.7,1.9,NDA,963.943864301,6473.0,Tuesday,1.0
201910,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.7,1.9,NDA,952.660978664,6473.0,Wednesday,1.0
201910,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.7,1.9,NDA,950.3248664910001,6473.0,Thursday,1.0
201910,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.7,1.9,NDA,927.105108608,6473.0,Friday,1.0
201910,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.7,1.9,NDA,839.5552656110001,6473.0,Saturday,1.0
201910,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.7,1.9,NDA,858.146977373,6473.0,Sunday,1.0
201911,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.7,1.9,NDA,907.891812547,5989.0,Monday,1.0
201911,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.7,1.9,NDA,891.8677279929999,5989.0,Tuesday,1.0
201911,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.7,1.9,NDA,881.428487752,5989.0,Wednesday,1.0
201911,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.7,1.9,NDA,879.2670516630001,5989.0,Thursday,1.0
201911,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.7,1.9,NDA,857.7834845440001,5989.0,Friday,1.0
201911,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.7,1.9,NDA,776.7799298230001,5989.0,Saturday,1.0
201911,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.7,1.9,NDA,793.981499689,5989.0,Sunday,1.0
201912,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.8,2.0,NDA,1020.525577236,6732.0,Monday,1.0
201912,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.8,2.0,NDA,1002.5135322839999,6732.0,Tuesday,1.0
201912,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.8,2.0,NDA,990.7791917760001,6732.0,Wednesday,1.0
201912,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.8,2.0,NDA,988.349606244,6732.0,Thursday,1.0
201912,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.8,2.0,NDA,964.2007710720001,6732.0,Friday,1.0
201912,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.8,2.0,NDA,873.147852324,6732.0,Saturday,1.0
201912,Toronto East Health Network - Michael Garron Hospital,4935.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.8,2.0,NDA,892.483462332,6732.0,Sunday,1.0
201812,Sinai Health System - Mount Sinai Hospital,3742.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.8,1.5,NDA,729.011809407,4809.0,Monday,1.0
201812,Sinai Health System - Mount Sinai Hospital,3742.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.8,1.5,NDA,716.144916333,4809.0,Tuesday,1.0
201812,Sinai Health System - Mount Sinai Hospital,3742.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.8,1.5,NDA,707.762497512,4809.0,Wednesday,1.0
201812,Sinai Health System - Mount Sinai Hospital,3742.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.8,1.5,NDA,706.026924603,4809.0,Thursday,1.0
201812,Sinai Health System - Mount Sinai Hospital,3742.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.8,1.5,NDA,688.776219264,4809.0,Friday,1.0
201812,Sinai Health System - Mount Sinai Hospital,3742.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.8,1.5,NDA,623.7326235630001,4809.0,Saturday,1.0
201812,Sinai Health System - Mount Sinai Hospital,3742.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.8,1.5,NDA,637.545004509,4809.0,Sunday,1.0
201901,Sinai Health System - Mount Sinai Hospital,3742.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.8,1.5,NDA,745.535470714,4918.0,Monday,1.0
201901,Sinai Health System - Mount Sinai Hospital,3742.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.8,1.5,NDA,732.376938766,4918.0,Tuesday,1.0
201901,Sinai Health System - Mount Sinai Hospital,3742.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.8,1.5,NDA,723.8045254240001,4918.0,Wednesday,1.0
201901,Sinai Health System - Mount Sinai Hospital,3742.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.8,1.5,NDA,722.0296143060001,4918.0,Thursday,1.0
201901,Sinai Health System - Mount Sinai Hospital,3742.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.8,1.5,NDA,704.3879073280001,4918.0,Friday,1.0
201901,Sinai Health System - Mount Sinai Hospital,3742.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.8,1.5,NDA,637.870044226,4918.0,Saturday,1.0
201901,Sinai Health System - Mount Sinai Hospital,3742.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.8,1.5,NDA,651.995494318,4918.0,Sunday,1.0
201902,Sinai Health System - Mount Sinai Hospital,3742.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.9,1.5,NDA,643.361638412,4244.0,Monday,1.0
201902,Sinai Health System - Mount Sinai Hospital,3742.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.9,1.5,NDA,632.006451428,4244.0,Tuesday,1.0
201902,Sinai Health System - Mount Sinai Hospital,3742.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.9,1.5,NDA,624.608866592,4244.0,Wednesday,1.0
201902,Sinai Health System - Mount Sinai Hospital,3742.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.9,1.5,NDA,623.077202748,4244.0,Thursday,1.0
201902,Sinai Health System - Mount Sinai Hospital,3742.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.9,1.5,NDA,607.8532490240001,4244.0,Friday,1.0
201902,Sinai Health System - Mount Sinai Hospital,3742.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.9,1.5,NDA,550.451498108,4244.0,Saturday,1.0
201902,Sinai Health System - Mount Sinai Hospital,3742.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,2.9,1.5,NDA,562.641089444,4244.0,Sunday,1.0
201903,Sinai Health System - Mount Sinai Hospital,3742.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.1,1.7,NDA,771.761098293,5091.0,Monday,1.0
201903,Sinai Health System - Mount Sinai Hospital,3742.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.1,1.7,NDA,758.139689967,5091.0,Tuesday,1.0
201903,Sinai Health System - Mount Sinai Hospital,3742.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.1,1.7,NDA,749.265725688,5091.0,Wednesday,1.0
201903,Sinai Health System - Mount Sinai Hospital,3742.0,"How long patients waited from checking in at triage or registration, to their first assessment by a doctor, nurse-practitioner or dentist in the emergency department.",PIA,,3.1,1.7,NDA,747.4283786970001,5091.0,Thursday,1.0
